forecast_month,location_id,actual_consumption_ml,predicted_consumption_ml,prediction_error_ml,prediction_error_pct,deviation_pct,rolling_3_month_std,consumption_change_pct,abs_prediction_error_pct,abs_deviation_pct,abs_consumption_change_pct,high_prediction_error,high_deviation,high_variability,high_consumption_change,risk_score,risk_category
2026-03-01,173_jakkasandra,117.87,122.1600175110378,4.290017511037803,3.639617808634769,-0.7527893534077191,4.586636385558978,-4.538401861908463,3.639617808634769,0.7527893534077191,4.538401861908463,0,0,0,0,0,Normal
2026-03-01,80_hoysalanagar,150.06,155.33847964792213,5.278479647922126,3.517579400188008,1.2219871324323088,5.290986045467648,-1.512477943030001,3.517579400188008,1.2219871324323088,1.512477943030001,0,0,0,0,0,Normal
2026-03-01,45_malleshwaram,98.22,101.67240641800372,3.452406418003733,3.5149729362693267,-4.505938923032846,3.970596092947981,-0.2196047115192783,3.5149729362693267,4.505938923032846,0.2196047115192783,0,0,0,0,0,Normal
2026-03-01,105_agrahara_dasarahalli,92.2,95.39028520740634,3.1902852074063333,3.460179183737888,4.183118130402307,3.5133886776159757,1.7615176151761496,3.460179183737888,4.183118130402307,1.7615176151761496,0,0,0,0,0,Normal
2026-03-01,194_gottigere,104.39,100.85198604524427,-3.538013954755712,-3.389226894104524,3.740024347355608,3.459079839109429,-0.2438786459857574,3.389226894104524,3.740024347355608,0.2438786459857574,0,0,0,0,0,Normal
2026-03-01,52_k.r.puram,173.05,178.84624542848306,5.796245428483047,3.3494628306749763,1.992739922861657,5.786893236731813,-1.0237780713342215,3.3494628306749763,1.992739922861657,1.0237780713342215,0,0,0,0,0,Normal
2026-03-01,75_shankaramata,142.0,146.7264155305586,4.726415530558597,3.328461641238449,4.699330310910622,5.064803385456646,0.7105857351573869,3.328461641238449,4.699330310910622,0.7105857351573869,0,0,0,0,0,Normal
2026-03-01,74_shakthiganapathi_nagar,149.78,154.71591700077855,4.9359170007785735,3.2954446526763075,1.339625513776836,5.8894170622679765,-2.943014246438378,3.2954446526763075,1.339625513776836,2.943014246438378,0,0,0,0,0,Normal
2026-03-01,88_jeevanbhimanagar,140.86,145.3784741402394,4.518474140239391,3.207776615248751,-0.0316648949403926,4.220951709429126,-2.6689568606725187,3.207776615248751,0.0316648949403926,2.6689568606725187,0,0,0,0,0,Normal
2026-03-01,113_konena_agrahara,121.08,124.96215743846548,3.882157438465484,3.2062747261855664,-0.5084082909659581,4.710318460571411,-3.592542064574803,3.2062747261855664,0.5084082909659581,3.592542064574803,0,0,0,0,0,Normal
2026-03-01,56_a._narayanapura,220.21,227.1688453392904,6.958845339290349,3.1600950634804725,1.8863760097703128,5.171231316943119,-0.6328568968486304,3.1600950634804725,1.8863760097703128,0.6328568968486304,0,0,0,0,0,Normal
2026-03-01,65_kadumalleshwara,146.84,151.43149976450695,4.591499764506949,3.1268726263327085,0.4474946752436629,2.647911126403889,1.6126926090363012,3.1268726263327085,0.4474946752436629,1.6126926090363012,0,0,0,0,0,Normal
2026-03-01,121_binnypet,94.77,97.67322213924552,2.9032221392455284,3.063440054073576,-0.6571485756221226,2.281081614790104,0.6182850192580575,3.063440054073576,0.6571485756221226,0.6182850192580575,0,0,0,0,0,Normal
2026-03-01,20_ganganagar,70.47,68.32602687617938,-2.143973123820615,-3.042391264113261,3.3584081533608217,0.4142865353030513,2.6460381723539594,3.042391264113261,3.3584081533608217,2.6460381723539594,0,0,0,0,0,Normal
2026-03-01,67_nagapura,168.34,173.46143191223146,5.121431912231458,3.0423143116499096,1.9091659151524432,3.9238289123423575,-0.4554399775091382,3.0423143116499096,1.9091659151524432,0.4554399775091382,0,0,0,0,0,Normal
2026-03-01,147_adugodi,112.91,109.4831258376373,-3.4268741623626937,-3.035049297991935,-0.4296260438097505,3.1333741132097934,1.9327262590596528,3.035049297991935,0.4296260438097505,1.9327262590596528,0,0,0,0,0,Normal
2026-03-01,106_dr._rajkumar_ward,76.88,79.16135936754308,2.281359367543089,2.967428938011303,-0.2619760479042015,1.8934360300786308,-0.5844317333996504,2.967428938011303,0.2619760479042015,0.5844317333996504,0,0,0,0,0,Normal
2026-03-01,33_manorayanapalya,60.88,62.67587515341244,1.7958751534124389,2.949860633069052,4.6067660176221,1.3379960139452225,2.461243407383729,2.949860633069052,4.6067660176221,2.461243407383729,0,0,0,0,0,Normal
2026-03-01,122_kempapura_agrahara,85.25,87.70417409582156,2.454174095821557,2.87879659333907,2.439024390243892,0.5056019514730477,2.5420777713290743,2.87879659333907,2.439024390243892,2.5420777713290743,0,0,0,0,0,Normal
2026-03-01,62_ramaswamy_palya,73.42,75.52657281580274,2.1065728158027355,2.8692084116081933,2.436128578338699,1.4565827588343343,0.2194114610222014,2.8692084116081933,2.436128578338699,0.2194114610222014,0,0,0,0,0,Normal
2026-03-01,154_basavanagudi,132.53,136.29042001727413,3.7604200172741287,2.837410410679943,0.4396846061261064,3.580004655490506,-2.1395749569213023,2.837410410679943,0.4396846061261064,2.1395749569213023,0,0,0,0,0,Normal
2026-03-01,187_puttenahalli,145.7,149.7479362164066,4.047936216406612,2.778267821830207,2.4841390403002297,1.9629144997512689,2.6239849674518467,2.778267821830207,2.4841390403002297,2.6239849674518467,0,0,0,0,0,Normal
2026-03-01,178_sarakki,165.82,170.3091378364577,4.489137836457701,2.707235458001267,0.6233544989933182,2.621475411544415,1.274257657236368,2.707235458001267,0.6233544989933182,1.274257657236368,0,0,0,0,0,Normal
2026-03-01,34_gangenahalli,47.61,48.86290572936321,1.2529057293632135,2.631602036049598,3.4971256501505463,0.2247962040011528,3.383921246923705,2.631602036049598,3.4971256501505463,3.383921246923705,0,0,0,0,0,Normal
2026-03-01,68_mahalakshmipuram,127.69,124.41187355768275,-3.2781264423172445,-2.567253850980691,5.920997920997925,5.427743545894619,0.8711491248911132,2.567253850980691,5.920997920997925,0.8711491248911132,0,0,0,0,0,Normal
2026-03-01,22_vishwanathnagenahalli,73.64,75.50901485624371,1.8690148562437088,2.538042987837736,4.897584033613431,1.6367956500431444,3.618677042801565,2.538042987837736,4.897584033613431,3.618677042801565,0,0,0,0,0,Normal
2026-03-01,97_dayanandanagar,81.66,83.68000839443683,2.020008394436829,2.473681599849166,-0.4959999999999923,1.8166544342095812,-2.869860606770532,2.473681599849166,0.4959999999999923,2.869860606770532,0,0,0,0,0,Normal
2026-03-01,115_vannarpet,101.91,104.3789514805454,2.4689514805454,2.4226783245465606,0.3205636842606195,2.505281088687152,-1.7439149491746757,2.4226783245465606,0.3205636842606195,1.7439149491746757,0,0,0,0,0,Normal
2026-03-01,186_jaraganahalli,77.46,79.24152615950749,1.781526159507493,2.2999304925219377,1.7462311557788772,2.1564090521049857,-0.3200000000000063,2.2999304925219377,1.7462311557788772,0.3200000000000063,0,0,0,0,0,Normal
2026-03-01,181_kumaraswamy_layout,242.02,247.0491289415214,5.029128941521378,2.07798072123022,0.358795203474644,3.254924474290566,-0.4655456114299461,2.07798072123022,0.358795203474644,0.4655456114299461,0,0,0,0,0,Normal
2026-03-01,76_gayathrinagar,111.43,113.6439713926105,2.213971392610489,1.9868719309077347,5.515681544028935,2.107375935454655,3.3129595181149747,1.9868719309077347,5.515681544028935,3.3129595181149747,0,0,0,0,0,Normal
2026-03-01,110_sampangiramnagar,128.43,130.9762520947655,2.5462520947654923,1.9825991549992157,0.979248059262284,2.088189008048162,-0.792582622999852,1.9825991549992157,0.979248059262284,0.792582622999852,0,0,0,0,0,Normal
2026-03-01,30_kadugondanahalli,128.6,131.12141266360155,2.521412663601581,1.960663035460016,-0.3662724151087294,0.3439476704380829,-0.64678131182468,1.960663035460016,0.3662724151087294,0.64678131182468,0,0,0,0,0,Normal
2026-03-01,3_attur,171.05,174.39671683779622,3.346716837796208,1.95657225243859,0.2358580286833759,5.056385401977731,-2.4923674715514896,1.95657225243859,0.2358580286833759,2.4923674715514896,0,0,0,0,0,Normal
2026-03-01,140_chamrajpet,164.06,167.2555413356681,3.1955413356681106,1.9477882089894611,-2.376730750074721,4.324723497905206,-4.769123134328361,1.9477882089894611,2.376730750074721,4.769123134328361,0,0,0,0,0,Normal
2026-03-01,89_jogupalya,124.2,126.61855246836944,2.418552468369427,1.9473047249351263,1.046682018002938,1.4866853511531628,-0.2866217367727977,1.9473047249351263,1.046682018002938,0.2866217367727977,0,0,0,0,0,Normal
2026-03-01,78_pulikeshinagar,119.25,117.1052036059198,-2.1447963940801884,-1.7985713996479566,0.901079035082763,1.9437678187821923,2.4610618707512257,1.7985713996479566,0.901079035082763,2.4610618707512257,0,0,0,0,0,Normal
2026-03-01,55_devasandra,84.27,85.77618024778356,1.5061802477835613,1.787326744729514,4.826986885763932,2.8502865353036824,1.375200550080207,1.787326744729514,4.826986885763932,1.375200550080207,0,0,0,0,0,Normal
2026-03-01,116_neelasandra,60.54,61.59205110124925,1.0520511012492475,1.737778495621486,-0.5289851120685025,0.2973774257292434,-0.0821692686935156,1.737778495621486,0.5289851120685025,0.0821692686935156,0,0,0,0,0,Normal
2026-03-01,156_srinagar,141.35,143.74263881782315,2.392638817823155,1.6927052124677429,4.288564628957441,5.522900807848456,0.0484295004843099,1.6927052124677429,4.288564628957441,0.0484295004843099,0,0,0,0,0,Normal
2026-03-01,120_cottonpet,62.9,63.94784585894481,1.047845858944811,1.6658916676388091,-2.7546344511560124,1.2942307882805677,-3.801576263328689,1.6658916676388091,2.7546344511560124,3.801576263328689,0,0,0,0,0,Normal
2026-03-01,31_kushalnagar,54.1,54.98095681050431,0.8809568105043084,1.6283859713573168,0.205848519706962,0.6306610288683869,1.3968020584451484,1.6283859713573168,0.205848519706962,1.3968020584451484,0,0,0,0,0,Normal
2026-03-01,126_maruthi_mandira_ward,98.37,96.76991855873467,-1.6000814412653313,-1.6265949387672372,8.863287798266574,5.177657127826548,3.42584121175154,1.6265949387672372,8.863287798266574,3.42584121175154,0,0,0,0,0,Normal
2026-03-01,35_aramane_nagar,76.86,78.10773631861056,1.2477363186105634,1.6233883926757269,3.9219870262888343,1.4609699974104065,1.844416562107903,1.6233883926757269,3.9219870262888343,1.844416562107903,0,0,0,0,0,Normal
2026-03-01,174_hsr_layout,545.35,553.8794058998409,8.529405899840867,1.5640241862731947,2.720121888546951,6.085263620694145,1.4746725438549368,1.5640241862731947,2.720121888546951,1.4746725438549368,0,0,0,0,0,Normal
2026-03-01,135_padarayanapura,68.73,69.7693569111907,1.0393569111906942,1.5122317927989146,-1.6625381097561085,0.8892881047969451,-3.0025373555116937,1.5122317927989146,1.6625381097561085,3.0025373555116937,0,0,0,0,0,Normal
2026-03-01,107_shivanagar,85.37,86.65358095811375,1.2835809581137454,1.5035503784862896,5.0803366488140895,3.121431295629192,6.713286713286719,1.5035503784862896,5.0803366488140895,6.713286713286719,0,0,0,0,0,Normal
2026-03-01,170_jayanagar_east,97.28,98.7103853191104,1.4303853191103857,1.4703796454670903,0.9702308023444411,1.130589816570462,0.0590667454223294,1.4703796454670903,0.9702308023444411,0.0590667454223294,0,0,0,0,0,Normal
2026-03-01,136_jagareevanram_nagar,122.62,124.25696728476689,1.636967284766868,1.3349920769587895,-1.1189588127926329,0.5850640990522539,-1.322562762334681,1.3349920769587895,1.1189588127926329,1.322562762334681,0,0,0,0,0,Normal
2026-03-01,92_shivajinagar,211.81,208.9972274374699,-2.812772562530114,-1.3279696721260157,-0.2121584328989111,1.7473503750917518,0.2451805201673089,1.3279696721260157,0.2121584328989111,0.2451805201673089,0,0,0,0,0,Normal
2026-03-01,95_subhashnagar,61.87,62.67256136707,0.8025613670699983,1.29717369818975,-1.823675979430634,1.979250699970417,-2.480252764612955,1.29717369818975,1.823675979430634,2.480252764612955,0,0,0,0,0,Normal
2026-03-01,151_koramangala,310.26,314.20802777898035,3.948027778980361,1.2724900982983178,0.2593949612528629,4.872330038082496,-1.169814939112099,1.2724900982983178,0.2593949612528629,1.169814939112099,0,0,0,0,0,Normal
2026-03-01,138_chalavadipalya,50.62,51.25163119010617,0.6316311901061695,1.247789786855333,-0.5004549590536872,0.8882754827942565,-0.1565251418509064,1.247789786855333,0.5004549590536872,0.1565251418509064,0,0,0,0,0,Normal
2026-03-01,5_jakkur,110.83,109.54589712144332,-1.2841028785566806,-1.1586239091912665,7.058638578839806,3.9514596459198983,2.6870532886998992,1.1586239091912665,7.058638578839806,2.6870532886998992,0,0,0,0,0,Normal
2026-03-01,137_rayapuram,75.61,76.46824465384988,0.85824465384988,1.135094106401111,-1.323643913833371,0.665657569626154,-2.098622376722024,1.135094106401111,1.323643913833371,2.098622376722024,0,0,0,0,0,Normal
2026-03-01,195_konanakunte,283.26,286.36627706173465,3.1062770617346587,1.096616910871517,5.723636276769834,5.96352524379079,6.056793673616112,1.096616910871517,5.723636276769834,6.056793673616112,0,0,0,0,0,Normal
2026-03-01,102_vrushabhavathi_nagar,96.2,97.15945284164066,0.9594528416406548,0.9973522262376868,6.041374474053303,4.204549123667544,0.8907125700560453,0.9973522262376868,6.041374474053303,0.8907125700560453,0,0,0,0,0,Normal
2026-03-01,119_dharmarayaswamy_temple_ward,96.41,97.35178841626544,0.9417884162654389,0.9768576042583124,-1.58123014924354,2.4525972627672523,-3.843843843843847,0.9768576042583124,1.58123014924354,3.843843843843847,0,0,0,0,0,Normal
2026-03-01,84_hagadooru,109.88,108.85323998447709,-1.0267600155229104,-0.9344375823834276,8.434308190065353,2.195821789976107,7.999241778030516,0.9344375823834276,8.434308190065353,7.999241778030516,0,0,0,0,0,Normal
2026-03-01,51_vijinapura,122.86,123.95584834057024,1.0958483405702282,0.8919488365377081,0.8552473823035672,4.232457914734735,-2.329901695177638,0.8919488365377081,0.8552473823035672,2.329901695177638,0,0,0,0,0,Normal
2026-03-01,148_ejipura,140.03,138.94221301918188,-1.087786980818123,-0.7768242382476063,1.8689750147550643,3.942160997896061,-1.258581235697934,0.7768242382476063,1.8689750147550643,1.258581235697934,0,0,0,0,0,Normal
2026-03-01,133_hampinagar,77.18,76.62012241969022,-0.559877580309788,-0.7254179584215962,1.834268450582656,2.9297838373049694,-2.407246556644742,0.7254179584215962,1.834268450582656,2.407246556644742,0,0,0,0,0,Normal
2026-03-01,193_arakere,336.18,338.5864950156326,2.406495015632572,0.7158352714714058,4.2113248652959605,2.729291727413892,4.013046770341904,0.7158352714714058,4.2113248652959605,4.013046770341904,0,0,0,0,0,Normal
2026-03-01,172_madiwala,169.93,171.10024345838744,1.1702434583874322,0.6886620716691768,1.4988290398126645,3.057073764239236,-0.2129741552984378,0.6886620716691768,1.4988290398126645,0.2129741552984378,0,0,0,0,0,Normal
2026-03-01,125_marenahalli,87.54,86.95663532981467,-0.5833646701853326,-0.6663978411986892,1.6885482279730006,4.305163566385503,-3.039183762075325,0.6663978411986892,1.6885482279730006,3.039183762075325,0,0,0,0,0,Normal
2026-03-01,152_sudduguntepalya,150.6,149.65626913884313,-0.9437308611568652,-0.6266473181652492,0.433225763670927,2.133268228173171,2.000134689204659,0.6266473181652492,0.433225763670927,2.000134689204659,0,0,0,0,0,Normal
2026-03-01,132_attiguppe,165.17,164.13819629549033,-1.031803704509656,-0.6246919564749386,4.878048780487803,2.413897263762542,3.169830232412455,0.6246919564749386,4.878048780487803,3.169830232412455,0,0,0,0,0,Normal
2026-03-01,46_jayachamarajendra_nagar,178.74,177.7733661703178,-0.9666338296822232,-0.540804425244614,1.1805124081722174,4.27033175916499,1.5069849301507037,0.540804425244614,1.1805124081722174,1.5069849301507037,0,0,0,0,0,Normal
2026-03-01,155_hanumanthanagar,87.73,87.30991652320473,-0.4200834767952699,-0.4788367454636611,0.3097395893082437,2.9702693480557767,-3.18866253321523,0.4788367454636611,0.3097395893082437,3.18866253321523,0,0,0,0,0,Normal
2026-03-01,127_moodalapalya,125.57,125.0478526135657,-0.5221473864342983,-0.4158217619131148,7.269908616187987,4.664857982832797,3.2027631682235644,0.4158217619131148,7.269908616187987,3.2027631682235644,0,0,0,0,0,Normal
2026-03-01,98_prakashnagar,78.84,78.55037342943251,-0.2896265705674921,-0.3673599322266515,-0.3622425340129008,1.8561339750495784,-2.134789623929501,0.3673599322266515,0.3622425340129008,2.134789623929501,0,0,0,0,0,Normal
2026-03-01,23_nagavara,187.37,188.02310907574716,0.6531090757471247,0.3485665131809387,2.4440101131453056,3.039347517697286,0.9274471355132756,0.3485665131809387,2.4440101131453056,0.9274471355132756,0,0,0,0,0,Normal
2026-03-01,191_singsandra,43.86,43.76429538896289,-0.0957046110371067,-0.218204767526463,7.61721752498077,1.5486230442988194,3.6650377609951104,0.218204767526463,7.61721752498077,3.6650377609951104,0,0,0,0,0,Normal
2026-03-01,47_devarajeevanahalli,79.48,79.32798824240331,-0.1520117575966963,-0.1912578731714851,-0.1295986622073647,0.5658032638057942,-0.9084121453459484,0.1912578731714851,0.1295986622073647,0.9084121453459484,0,0,0,0,0,Normal
2026-03-01,42_lakshmidevinagar,107.14,107.00857812768132,-0.1314218723186826,-0.122663685195709,3.23351786612984,3.877838745143131,-0.0274147857077594,0.122663685195709,3.23351786612984,0.0274147857077594,0,0,0,0,0,Normal
2026-03-01,36_mathikere,87.41,87.3596177196626,-0.0503822803374021,-0.0576390348214187,-0.4321128041846662,0.9204890004774524,-0.6129398410896618,0.0576390348214187,0.4321128041846662,0.6129398410896618,0,0,0,0,0,Normal
2026-03-01,54_hoodi,343.15,343.2180534284233,0.0680534284232976,0.0198319768099366,5.780689532505262,5.107181218637334,3.9805344290001945,0.0198319768099366,5.780689532505262,3.9805344290001945,0,0,0,0,0,Normal
2026-03-01,40_doddabidirakalu,0.0,0.7485431874606875,0.7485431874606875,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,Normal
